temperature,icon,humidity,visibility,summary,apparentTemperature,pressure,windSpeed,cloudCover,time,windBearing,precipIntensity,dewPoint,precipProbability
7.56,partly-cloudy-night,0.76,6.216,Partly Cloudy,4.54,997.3,11.13,0.42,1514764800,253.0,0.0188,3.67,0.06
7.29,clear-night,0.77,6.216,Clear,4.47,998.3,9.87,0.26,1514768400,256.0,0.0,3.48,0.0
6.58,clear-night,0.78,6.216,Clear,3.83,999.4,8.8,0.22,1514772000,250.0,0.0,3.08,0.0
6.36,clear-night,0.77,6.216,Clear,3.71,999.5,8.21,0.1,1514775600,250.0,0.0,2.58,0.0
6.12,clear-night,0.79,6.216,Clear,3.64,999.6,7.4,0.29,1514779200,229.0,0.0,2.74,0.0
5.97,partly-cloudy-night,0.79,6.216,Partly Cloudy,3.61,999.4,6.89,0.49,1514782800,238.0,0.0091,2.57,0.05
6.01,clear-night,0.79,6.216,Clear,3.9,998.8,6.16,0.29,1514786400,228.0,0.0,2.58,0.0
6.08,clear-night,0.79,6.216,Clear,4.34,998.4,5.18,0.23,1514790000,212.0,0.0,2.78,0.0
6.09,clear-night,0.81,6.216,Clear,4.25,997.5,5.44,0.22,1514793600,211.0,0.0,3.0,0.0
6.09,clear-day,0.81,6.216,Clear,5.3,996.7,3.15,0.19,1514797200,195.0,0.0,3.15,0.0
6.8,partly-cloudy-day,0.8,6.216,Partly Cloudy,6.8,996.0,2.48,0.52,1514800800,161.0,0.0251,3.65,0.05
7.22,partly-cloudy-day,0.82,6.069,Partly Cloudy,7.22,995.4,2.77,0.57,1514804400,173.0,0.0335,4.38,0.12
7.66,cloudy,0.84,5.956,Overcast,7.66,995.3,0.56,0.91,1514808000,227.0,0.0628,5.1,0.15
7.79,rain,0.84,6.016,Possible Drizzle,5.96,995.6,6.38,0.78,1514811600,255.0,0.1284,5.31,0.29
7.87,partly-cloudy-day,0.78,6.216,Mostly Cloudy,5.51,995.7,8.41,0.87,1514815200,289.0,0.1388,4.28,0.23
7.55,partly-cloudy-day,0.78,6.216,Partly Cloudy,4.63,997.0,10.63,0.54,1514818800,294.0,0.0356,4.03,0.19
7.08,partly-cloudy-night,0.78,6.216,Partly Cloudy,4.58,998.1,8.23,0.47,1514822400,284.0,0.0128,3.58,0.07
7.05,partly-cloudy-night,0.79,6.216,Mostly Cloudy,4.6,999.3,8.02,0.66,1514826000,265.0,0.0,3.57,0.0
6.87,partly-cloudy-night,0.78,6.216,Partly Cloudy,4.6,1000.4,7.24,0.53,1514829600,262.0,0.0,3.37,0.0
7.42,partly-cloudy-night,0.74,6.216,Partly Cloudy,4.61,1001.7,9.92,0.41,1514833200,259.0,0.0,3.11,0.0
7.52,clear-night,0.71,6.216,Clear,4.54,1003.1,10.92,0.29,1514836800,283.0,0.0,2.51,0.0
8.03,partly-cloudy-night,0.69,6.216,Mostly Cloudy,5.1,1004.6,11.27,0.73,1514840400,279.0,0.0,2.67,0.0
7.58,partly-cloudy-night,0.7,6.216,Mostly Cloudy,4.48,1006.1,11.64,0.83,1514844000,285.0,0.009,2.39,0.05
7.32,partly-cloudy-night,0.7,6.216,Partly Cloudy,4.78,1007.4,8.65,0.47,1514847600,287.0,0.0,2.25,0.0
6.68,clear-night,0.72,6.216,Clear,4.02,1009.0,8.58,0.07,1514851200,289.0,0.0,2.02,0.0
6.1,clear-night,0.75,6.216,Clear,3.52,1009.8,7.73,0.0,1514854800,268.0,0.0,2.06,0.0
5.88,clear-night,0.77,6.216,Clear,3.58,1010.5,6.66,0.0,1514858400,256.0,0.0,2.23,0.0
5.37,clear-night,0.8,6.216,Clear,3.11,1010.8,6.23,0.0,1514862000,263.0,0.0,2.19,0.0
5.06,clear-night,0.8,6.216,Clear,2.26,1011.4,7.76,0.04,1514865600,258.0,0.0,1.82,0.0
4.83,clear-night,0.81,6.216,Clear,2.97,1011.4,4.95,0.1,1514869200,263.0,0.0,1.81,0.0
4.4,clear-night,0.83,6.214,Clear,2.34,1012.0,5.22,0.17,1514872800,261.0,0.0,1.77,0.0
4.48,clear-night,0.84,6.216,Clear,2.97,1011.7,4.04,0.22,1514876400,215.0,0.0,1.94,0.0
5.19,clear-night,0.81,6.216,Clear,4.02,1010.9,3.61,0.22,1514880000,192.0,0.0,2.21,0.0
5.43,clear-day,0.81,6.216,Clear,5.43,1011.0,2.59,0.22,1514883600,180.0,0.0,2.36,0.0
6.21,clear-day,0.8,6.189,Clear,5.34,1009.9,3.33,0.25,1514887200,182.0,0.0,3.08,0.0
6.43,rain,0.89,4.189,Possible Light Rain,5.19,1009.1,4.11,0.8,1514890800,179.0,0.2942,4.69,0.57
7.3,rain,0.95,4.843,Rain,5.28,1006.8,6.66,0.91,1514894400,173.0,1.1967,6.49,0.63
8.38,rain,0.94,4.336,Possible Light Rain,6.41,1005.0,7.27,0.79,1514898000,185.0,0.4202,7.39,0.59
9.12,rain,0.91,4.306,Possible Drizzle,6.99,1003.3,8.64,0.95,1514901600,191.0,0.1184,7.79,0.44
9.79,rain,0.92,6.095,Possible Drizzle,8.02,1002.8,7.7,0.87,1514905200,220.0,0.0879,8.55,0.43
10.13,partly-cloudy-night,0.91,6.216,Mostly Cloudy,10.13,1002.7,6.51,0.75,1514908800,239.0,0.0066,8.76,0.08
10.4,partly-cloudy-night,0.88,5.89,Partly Cloudy,10.4,1002.2,6.09,0.5,1514912400,234.0,0.0,8.53,0.0
10.44,partly-cloudy-night,0.85,5.331,Partly Cloudy,10.44,1001.5,7.01,0.49,1514916000,242.0,0.0,8.06,0.0
10.36,rain,0.88,4.95,Possible Drizzle,10.36,999.6,8.04,0.26,1514919600,212.0,0.0926,8.44,0.38
10.39,rain,0.85,4.192,Possible Drizzle,10.39,998.1,10.63,0.55,1514923200,213.0,0.1064,7.99,0.46
10.16,rain,0.92,2.809,Light Rain,10.16,995.0,11.64,0.72,1514926800,212.0,0.5844,8.85,0.67
11.16,rain,0.93,3.435,Possible Light Rain,11.16,992.1,12.51,0.8,1514930400,224.0,0.4481,10.06,0.62
12.28,rain,0.91,4.01,Possible Light Rain,12.28,989.4,11.61,0.93,1514934000,221.0,0.3185,10.78,0.53
11.64,rain,0.81,6.011,Rain,11.64,988.6,13.53,0.75,1514937600,259.0,1.4664,8.45,0.7
10.51,rain,0.75,6.216,Possible Light Rain,10.51,989.6,13.74,0.12,1514941200,264.0,0.8164,6.34,0.59
10.04,partly-cloudy-night,0.74,6.189,Partly Cloudy,10.04,989.0,13.43,0.46,1514944800,259.0,0.0748,5.61,0.23
7.91,rain,0.74,2.531,Possible Drizzle,4.03,989.0,17.29,0.47,1514948400,273.0,0.1276,3.48,0.33
8.53,rain,0.64,6.216,Possible Light Rain,5.4,989.4,13.27,0.54,1514952000,264.0,0.815,2.15,0.43
8.29,rain,0.63,6.216,Possible Drizzle,4.79,989.6,15.31,0.39,1514955600,271.0,0.0364,1.56,0.37
7.97,partly-cloudy-night,0.65,6.214,Mostly Cloudy,4.38,990.9,15.28,0.73,1514959200,275.0,0.0925,1.81,0.15
8.06,partly-cloudy-night,0.64,6.216,Partly Cloudy,4.74,992.3,13.67,0.59,1514962800,272.0,0.0573,1.73,0.07
8.33,partly-cloudy-night,0.65,6.216,Mostly Cloudy,4.98,993.6,14.39,0.69,1514966400,263.0,0.0,2.12,0.0
8.44,partly-cloudy-day,0.67,6.216,Mostly Cloudy,5.05,995.2,14.79,0.75,1514970000,273.0,0.0,2.66,0.0
8.87,partly-cloudy-day,0.64,6.216,Mostly Cloudy,5.73,996.6,13.97,0.78,1514973600,264.0,0.0,2.48,0.0
9.59,partly-cloudy-day,0.64,6.216,Mostly Cloudy,6.57,997.5,14.46,0.84,1514977200,266.0,0.0,3.16,0.0
10.16,partly-cloudy-day,0.62,6.189,Mostly Cloudy,10.16,998.3,14.92,0.76,1514980800,275.0,0.0,3.31,0.0
10.5,cloudy,0.6,6.216,Overcast,10.5,999.1,15.56,0.89,1514984400,285.0,0.0,3.01,0.0
10.59,partly-cloudy-day,0.59,6.216,Mostly Cloudy,10.59,999.9,15.69,0.7,1514988000,273.0,0.0,2.82,0.0
10.0,partly-cloudy-day,0.6,6.216,Mostly Cloudy,10.0,1000.6,12.45,0.63,1514991600,271.0,0.0,2.58,0.0
9.79,partly-cloudy-night,0.62,6.189,Mostly Cloudy,7.29,1000.8,11.39,0.62,1514995200,273.0,0.0,2.85,0.0
9.02,partly-cloudy-night,0.67,6.038,Partly Cloudy,6.66,1001.1,9.62,0.44,1514998800,262.0,0.0,3.2,0.0
9.31,partly-cloudy-night,0.69,6.14,Partly Cloudy,6.87,1001.1,10.39,0.53,1515002400,267.0,0.0,3.94,0.0
9.1,partly-cloudy-night,0.69,6.113,Partly Cloudy,6.58,1001.4,10.58,0.46,1515006000,265.0,0.0,3.72,0.0
8.9,clear-night,0.7,6.038,Clear,6.53,1001.5,9.55,0.3,1515009600,260.0,0.0,3.73,0.0
8.48,partly-cloudy-night,0.73,5.714,Mostly Cloudy,6.35,1001.2,8.01,0.72,1515013200,251.0,0.0,3.98,0.0
7.97,partly-cloudy-night,0.76,5.691,Mostly Cloudy,5.98,1001.1,7.07,0.71,1515016800,248.0,0.0061,4.05,0.05
7.93,partly-cloudy-night,0.77,5.654,Mostly Cloudy,6.04,1000.8,6.63,0.62,1515020400,249.0,0.0155,4.13,0.05
7.65,partly-cloudy-night,0.79,5.454,Partly Cloudy,5.97,1001.0,5.81,0.41,1515024000,250.0,0.0,4.31,0.0
7.15,clear-night,0.79,6.15,Clear,5.26,1000.4,6.17,0.06,1515027600,249.0,0.0,3.82,0.0
7.16,clear-night,0.77,6.194,Clear,5.0,1000.0,7.06,0.17,1515031200,246.0,0.0537,3.4,0.07
7.14,clear-night,0.78,6.216,Clear,5.34,999.3,5.86,0.17,1515034800,244.0,0.0343,3.65,0.06
6.94,clear-night,0.85,6.14,Clear,5.55,998.1,4.67,0.18,1515038400,236.0,0.148,4.6,0.24
6.66,rain,0.91,4.665,Possible Light Rain,6.66,997.2,2.06,0.76,1515042000,227.0,0.3704,5.35,0.6
6.6,rain,0.95,3.544,Rain,6.6,995.9,1.23,0.8,1515045600,179.0,1.0926,5.82,0.63
6.9,rain,0.95,3.447,Rain,6.9,994.4,2.65,0.8,1515049200,132.0,1.2269,6.22,0.6
6.97,rain,0.97,2.677,Rain,6.12,993.0,3.49,0.93,1515052800,139.0,0.9729,6.48,0.62
7.54,rain,0.96,2.352,Possible Light Rain,6.25,992.3,4.66,0.89,1515056400,166.0,0.4997,7.0,0.57
9.44,rain,0.98,5.58,Possible Light Rain,8.42,992.0,4.79,0.83,1515060000,240.0,0.2817,9.08,0.57
11.35,partly-cloudy-day,0.93,6.197,Mostly Cloudy,11.35,991.3,6.98,0.7,1515063600,240.0,0.0404,10.31,0.19
12.32,partly-cloudy-day,0.79,6.14,Mostly Cloudy,12.32,990.5,10.59,0.72,1515067200,249.0,0.0364,8.74,0.18
12.54,partly-cloudy-day,0.69,6.216,Mostly Cloudy,12.54,990.0,13.13,0.72,1515070800,256.0,0.0203,7.0,0.15
11.84,partly-cloudy-day,0.64,6.216,Mostly Cloudy,11.84,990.3,15.37,0.72,1515074400,262.0,0.0,5.14,0.0
10.5,partly-cloudy-day,0.66,6.216,Mostly Cloudy,10.5,990.8,16.46,0.71,1515078000,260.0,0.0118,4.32,0.16
9.54,partly-cloudy-night,0.66,6.216,Mostly Cloudy,6.18,992.1,16.98,0.66,1515081600,274.0,0.043,3.42,0.23
8.66,partly-cloudy-night,0.65,6.216,Partly Cloudy,5.3,993.8,15.05,0.38,1515085200,273.0,0.0,2.54,0.0
8.39,clear-night,0.68,6.216,Clear,5.31,994.8,12.72,0.2,1515088800,266.0,0.0,2.75,0.0
7.57,clear-night,0.71,6.216,Clear,4.75,995.0,10.16,0.06,1515092400,261.0,0.0,2.74,0.0
7.48,clear-night,0.76,6.216,Clear,4.8,995.6,9.4,0.17,1515096000,246.0,0.0373,3.43,0.06
7.68,clear-night,0.76,6.216,Clear,5.1,995.4,9.15,0.17,1515099600,250.0,0.0569,3.64,0.06
7.43,rain,0.8,5.969,Possible Drizzle,5.32,995.0,7.08,0.51,1515103200,247.0,0.0561,4.26,0.29
6.51,rain,0.86,5.896,Possible Light Rain,5.18,994.0,4.36,0.78,1515106800,236.0,0.4271,4.4,0.42
5.64,rain,0.89,6.216,Possible Light Rain,5.64,993.3,0.68,0.25,1515110400,233.0,0.3997,3.92,0.49
5.7,rain,0.93,6.216,Possible Drizzle,4.69,993.4,3.46,0.68,1515114000,242.0,0.0965,4.63,0.3
5.96,partly-cloudy-night,0.92,6.216,Mostly Cloudy,5.05,993.8,3.33,0.66,1515117600,235.0,0.0561,4.81,0.16
6.53,partly-cloudy-night,0.9,6.15,Partly Cloudy,4.79,994.0,5.39,0.55,1515121200,238.0,0.0102,5.01,0.06
6.21,partly-cloudy-night,0.9,6.15,Mostly Cloudy,4.21,993.9,5.95,0.67,1515124800,227.0,0.0087,4.7,0.05
6.61,partly-cloudy-night,0.85,6.216,Partly Cloudy,5.09,993.5,4.86,0.55,1515128400,232.0,0.0,4.3,0.0
6.22,partly-cloudy-night,0.85,6.214,Partly Cloudy,4.42,993.5,5.4,0.54,1515132000,226.0,0.0,3.89,0.0
6.46,partly-cloudy-night,0.86,6.216,Partly Cloudy,5.14,993.4,4.31,0.52,1515135600,212.0,0.0,4.32,0.0
7.3,partly-cloudy-night,0.86,6.14,Partly Cloudy,6.06,993.0,4.45,0.38,1515139200,200.0,0.011,5.06,0.05
7.8,partly-cloudy-day,0.81,6.216,Partly Cloudy,5.87,993.2,6.69,0.31,1515142800,215.0,0.0451,4.71,0.22
7.5,partly-cloudy-day,0.78,6.216,Partly Cloudy,5.7,992.9,6.06,0.43,1515146400,220.0,0.0575,3.95,0.18
8.59,clear-day,0.76,6.216,Clear,6.78,992.9,6.86,0.16,1515150000,217.0,0.0361,4.52,0.09
8.86,partly-cloudy-day,0.72,6.216,Mostly Cloudy,6.64,992.7,8.78,0.63,1515153600,231.0,0.0112,4.02,0.06
8.94,partly-cloudy-day,0.66,6.216,Mostly Cloudy,6.57,992.9,9.55,0.7,1515157200,241.0,0.0894,2.89,0.1
8.56,partly-cloudy-day,0.65,6.216,Partly Cloudy,5.99,993.3,10.12,0.55,1515160800,248.0,0.0365,2.32,0.08
8.15,partly-cloudy-day,0.66,6.216,Partly Cloudy,5.8,994.1,8.63,0.51,1515164400,249.0,0.014,2.24,0.11
7.38,partly-cloudy-night,0.7,6.216,Partly Cloudy,4.93,994.9,8.33,0.33,1515168000,251.0,0.0721,2.31,0.08
6.8,clear-night,0.72,6.197,Clear,4.51,995.7,7.26,0.22,1515171600,254.0,0.0201,2.09,0.06
5.89,partly-cloudy-night,0.76,6.216,Partly Cloudy,4.4,996.3,4.47,0.42,1515175200,271.0,0.0,1.93,0.0
5.39,partly-cloudy-night,0.79,6.216,Partly Cloudy,4.23,997.4,3.64,0.53,1515178800,263.0,0.0,2.02,0.0
4.81,partly-cloudy-night,0.81,6.216,Partly Cloudy,4.81,998.1,2.13,0.47,1515182400,236.0,0.0,1.85,0.0
4.1,clear-night,0.84,6.216,Clear,4.1,998.6,1.35,0.26,1515186000,217.0,0.0,1.72,0.0
3.66,clear-night,0.88,6.216,Clear,3.66,999.2,1.27,0.24,1515189600,207.0,0.0,1.81,0.0
3.51,clear-night,0.9,6.216,Clear,3.51,999.9,1.1,0.24,1515193200,180.0,0.0,2.0,0.0
3.09,partly-cloudy-night,0.92,5.994,Partly Cloudy,3.09,1000.7,0.22,0.52,1515196800,232.0,0.0,1.86,0.0
3.64,partly-cloudy-night,0.94,5.823,Partly Cloudy,3.64,1001.0,0.98,0.46,1515200400,77.0,0.0431,2.71,0.12
5.07,partly-cloudy-night,0.85,5.856,Mostly Cloudy,5.07,1001.4,0.98,0.68,1515204000,73.0,0.1175,2.71,0.2
4.32,partly-cloudy-night,0.86,5.674,Mostly Cloudy,4.32,1002.2,0.92,0.68,1515207600,82.0,0.0887,2.14,0.21
4.29,clear-night,0.86,5.898,Clear,4.29,1002.4,0.83,0.03,1515211200,30.0,0.0308,2.21,0.15
3.74,clear-night,0.87,5.388,Clear,3.74,1003.0,1.18,0.18,1515214800,359.0,0.0135,1.69,0.1
3.15,clear-night,0.89,5.073,Clear,3.15,1003.8,1.24,0.1,1515218400,16.0,0.0,1.43,0.0
2.57,clear-night,0.9,3.815,Clear,2.57,1004.9,1.81,0.25,1515222000,19.0,0.0,1.08,0.0
2.31,partly-cloudy-night,0.89,2.66,Partly Cloudy,2.31,1006.2,1.96,0.43,1515225600,27.0,0.0,0.75,0.0
2.29,partly-cloudy-day,0.89,3.05,Partly Cloudy,0.5,1007.5,3.94,0.33,1515229200,21.0,0.0,0.6,0.0
2.57,partly-cloudy-day,0.88,4.808,Mostly Cloudy,1.36,1008.5,3.09,0.63,1515232800,25.0,0.0,0.84,0.0
3.16,clear-day,0.86,5.334,Clear,1.33,1009.5,4.26,0.18,1515236400,21.0,0.0259,1.06,0.02
4.01,clear-day,0.85,5.908,Clear,2.09,1010.0,4.75,0.25,1515240000,29.0,0.0239,1.71,0.05
4.69,partly-cloudy-day,0.86,5.817,Mostly Cloudy,2.6,1010.5,5.43,0.6,1515243600,22.0,0.0201,2.55,0.16
5.0,partly-cloudy-day,0.87,6.129,Mostly Cloudy,3.01,1011.0,5.32,0.73,1515247200,37.0,0.011,2.96,0.08
5.1,partly-cloudy-day,0.87,6.129,Partly Cloudy,2.97,1012.1,5.74,0.57,1515250800,34.0,0.0245,3.08,0.09
5.78,cloudy,0.83,6.129,Overcast,3.63,1013.0,6.14,0.92,1515254400,34.0,0.0073,3.17,0.01
5.93,cloudy,0.82,6.216,Overcast,3.65,1014.2,6.64,0.88,1515258000,30.0,0.0051,3.01,0.01
5.75,partly-cloudy-night,0.79,6.216,Mostly Cloudy,3.55,1015.5,6.26,0.82,1515261600,30.0,0.0056,2.33,0.02
5.21,partly-cloudy-night,0.78,6.216,Partly Cloudy,2.66,1016.4,7.03,0.32,1515265200,39.0,0.0,1.71,0.0
4.8,clear-night,0.8,6.216,Clear,2.03,1017.5,7.44,0.22,1515268800,29.0,0.0,1.55,0.0
4.31,clear-night,0.8,6.216,Clear,1.56,1018.7,7.09,0.2,1515272400,30.0,0.0,1.15,0.0
4.22,partly-cloudy-night,0.75,6.216,Partly Cloudy,1.37,1019.6,7.31,0.32,1515276000,28.0,0.0,0.27,0.0
3.91,clear-night,0.75,6.216,Clear,1.3,1020.7,6.42,0.23,1515279600,39.0,0.0,-0.14,0.0
3.59,clear-night,0.75,6.216,Clear,0.78,1021.1,6.81,0.18,1515283200,34.0,0.0,-0.44,0.0
3.42,clear-night,0.76,6.216,Clear,0.68,1021.5,6.49,0.17,1515286800,34.0,0.0,-0.39,0.0
3.28,clear-night,0.75,6.216,Clear,0.25,1022.1,7.28,0.04,1515290400,26.0,0.0,-0.69,0.0
3.02,clear-night,0.75,6.216,Clear,0.38,1022.6,6.03,0.0,1515294000,30.0,0.0,-1.05,0.0
2.86,clear-night,0.75,6.216,Clear,-0.04,1023.0,6.62,0.1,1515297600,27.0,0.0,-1.17,0.0
2.94,clear-night,0.76,6.216,Clear,-0.07,1023.0,7.01,0.21,1515301200,30.0,0.0,-0.82,0.0
2.92,partly-cloudy-night,0.77,6.216,Partly Cloudy,-0.17,1023.6,7.21,0.39,1515304800,32.0,0.0,-0.65,0.0
3.26,partly-cloudy-night,0.81,6.216,Mostly Cloudy,0.28,1024.5,7.1,0.74,1515308400,36.0,0.0,0.35,0.0
3.29,partly-cloudy-night,0.84,6.197,Mostly Cloudy,0.48,1025.3,6.62,0.66,1515312000,42.0,0.0,0.86,0.0
3.78,partly-cloudy-day,0.81,6.216,Mostly Cloudy,0.9,1025.9,7.13,0.81,1515315600,42.0,0.0527,0.9,0.09
4.07,partly-cloudy-day,0.77,6.216,Mostly Cloudy,0.95,1026.3,8.11,0.6,1515319200,50.0,0.1619,0.47,0.08
4.44,partly-cloudy-day,0.74,6.216,Partly Cloudy,1.24,1026.7,8.67,0.56,1515322800,53.0,0.2299,0.15,0.12
5.11,partly-cloudy-day,0.71,6.216,Mostly Cloudy,1.41,1026.3,11.46,0.6,1515326400,54.0,0.7437,0.27,0.12
5.89,clear-day,0.64,6.216,Clear,2.57,1026.1,10.56,0.23,1515330000,53.0,1.3618,-0.51,0.12
5.85,clear-day,0.59,6.216,Clear,2.43,1025.8,11.04,0.23,1515333600,57.0,1.0662,-1.6,0.12
5.42,clear-day,0.6,6.216,Clear,2.12,1025.8,10.0,0.08,1515337200,54.0,0.0,-1.74,0.0
4.51,clear-day,0.65,6.216,Clear,1.27,1026.1,8.89,0.07,1515340800,56.0,0.582,-1.56,0.09
3.84,clear-night,0.63,6.216,Clear,0.45,1026.2,8.88,0.0,1515344400,47.0,0.3159,-2.54,0.08
3.28,clear-night,0.66,6.216,Clear,0.01,1026.0,8.03,0.0,1515348000,44.0,0.1247,-2.41,0.08
2.79,clear-night,0.69,6.216,Clear,-0.61,1025.9,8.1,0.0,1515351600,47.0,0.0517,-2.25,0.08
2.44,clear-night,0.72,6.216,Clear,-0.52,1025.9,6.6,0.0,1515355200,55.0,0.1092,-2.16,0.09
2.53,clear-night,0.73,6.216,Clear,-0.28,1025.9,6.21,0.19,1515358800,49.0,0.0461,-1.87,0.1
2.61,partly-cloudy-night,0.75,6.216,Mostly Cloudy,-0.29,1025.7,6.51,0.68,1515362400,54.0,0.1321,-1.42,0.09
2.91,partly-cloudy-night,0.76,6.216,Mostly Cloudy,-0.03,1025.7,6.79,0.85,1515366000,58.0,0.0926,-0.92,0.1
3.34,partly-cloudy-night,0.77,6.216,Mostly Cloudy,0.12,1025.2,7.93,0.87,1515369600,52.0,0.1556,-0.23,0.1
3.43,cloudy,0.79,6.216,Overcast,0.58,1024.7,6.83,0.91,1515373200,67.0,0.0,0.2,0.0
3.88,cloudy,0.79,6.216,Overcast,0.61,1024.5,8.47,0.91,1515376800,78.0,0.0,0.64,0.0
4.24,cloudy,0.78,6.216,Overcast,1.04,1024.3,8.56,0.93,1515380400,57.0,0.0,0.81,0.0
4.03,cloudy,0.81,6.216,Overcast,0.71,1024.1,8.77,1.0,1515384000,76.0,1.9227,0.98,0.1
4.0,cloudy,0.81,6.216,Overcast,0.87,1023.8,8.1,1.0,1515387600,75.0,1.1609,1.02,0.1
4.04,cloudy,0.84,6.214,Overcast,0.86,1023.6,8.32,0.97,1515391200,82.0,0.3822,1.52,0.09
4.31,cloudy,0.84,6.216,Overcast,1.42,1023.4,7.51,0.95,1515394800,73.0,0.3446,1.78,0.09
4.3,cloudy,0.84,6.072,Overcast,1.78,1023.1,6.35,0.95,1515398400,73.0,0.1504,1.87,0.09
4.41,cloudy,0.86,5.72,Overcast,1.89,1023.0,6.44,0.95,1515402000,85.0,0.2602,2.22,0.09
4.53,cloudy,0.86,5.724,Overcast,2.09,1022.8,6.29,0.95,1515405600,83.0,0.1772,2.35,0.09
4.89,cloudy,0.85,5.613,Overcast,2.63,1022.5,5.98,0.95,1515409200,85.0,0.4585,2.56,0.09
5.01,cloudy,0.85,5.606,Overcast,2.58,1021.4,6.51,0.95,1515412800,81.0,0.8211,2.68,0.09
5.03,cloudy,0.84,5.73,Overcast,2.66,1020.7,6.37,0.95,1515416400,82.0,0.8001,2.62,0.09
5.07,cloudy,0.84,5.697,Overcast,2.62,1020.1,6.6,0.95,1515420000,88.0,0.5324,2.53,0.09
5.32,cloudy,0.83,5.834,Overcast,3.27,1020.0,5.61,0.95,1515423600,81.0,0.4509,2.58,0.09
5.08,cloudy,0.84,5.807,Overcast,2.81,1019.4,6.11,0.99,1515427200,86.0,0.4218,2.52,0.09
5.04,cloudy,0.82,6.012,Overcast,2.64,1019.0,6.47,0.95,1515430800,94.0,0.1403,2.18,0.09
4.98,cloudy,0.84,6.103,Overcast,2.68,1018.8,6.13,0.99,1515434400,80.0,0.2569,2.43,0.09
4.92,cloudy,0.83,6.106,Overcast,2.72,1018.3,5.81,0.95,1515438000,82.0,0.0,2.3,0.0
4.83,cloudy,0.85,6.106,Overcast,2.65,1017.8,5.73,0.95,1515441600,89.0,1.2829,2.49,0.09
4.85,cloudy,0.86,5.987,Overcast,2.76,1017.2,5.49,0.95,1515445200,85.0,0.0,2.68,0.0
4.82,cloudy,0.86,4.693,Overcast,2.94,1016.2,4.98,0.95,1515448800,90.0,0.187,2.67,0.09
4.83,cloudy,0.87,3.919,Overcast,2.5,1015.9,6.14,0.95,1515452400,109.0,0.368,2.78,0.09
4.74,cloudy,0.87,4.467,Overcast,2.77,1015.0,5.14,0.99,1515456000,110.0,0.2264,2.69,0.09
4.82,cloudy,0.86,4.764,Overcast,2.81,1013.8,5.28,0.99,1515459600,97.0,0.0853,2.69,0.1
4.59,cloudy,0.87,4.762,Overcast,2.3,1013.0,5.89,0.99,1515463200,108.0,0.7717,2.62,0.1
4.58,cloudy,0.88,4.389,Overcast,3.06,1012.1,4.08,1.0,1515466800,94.0,0.6187,2.68,0.09
4.91,cloudy,0.87,4.397,Overcast,2.99,1011.6,5.09,1.0,1515470400,113.0,0.2548,2.85,0.1
4.92,cloudy,0.87,3.96,Overcast,3.3,1011.0,4.44,1.0,1515474000,116.0,0.2061,2.94,0.1
4.85,cloudy,0.88,3.748,Overcast,3.57,1010.1,3.73,0.97,1515477600,126.0,0.3816,2.97,0.09
